id	filename	md5	size	state
3bf5d7da-2920-48f3-b41b-4211a41d6244	3bf5d7da-2920-48f3-b41b-4211a41d6244/nationwidechildrens.org_clinical.TCGA-S9-A6WL.xml	3396978d916fcf0cfba81da63a30207b	36008	validated
3cb5c19a-6225-4795-b0e8-be24a726fa08	3cb5c19a-6225-4795-b0e8-be24a726fa08/nationwidechildrens.org_clinical.TCGA-DU-5854.xml	0d3f4dbe92453ef3d8837314a8f09433	54882	validated
3cbdcd76-a193-4636-817a-2ec05f9a19c1	3cbdcd76-a193-4636-817a-2ec05f9a19c1/nationwidechildrens.org_clinical.TCGA-DU-6542.xml	74f8b14d104b109e0c59f3ed31a8c5d7	55718	validated
3ccd4488-f6e8-4e5c-b4d8-9ab620b1f866	3ccd4488-f6e8-4e5c-b4d8-9ab620b1f866/nationwidechildrens.org_clinical.TCGA-DB-A4XF.xml	ac837f4b31a4677c5ee8519857ee6e7d	41695	validated
3d486d72-3cb6-419e-a4bd-e8ce10c56575	3d486d72-3cb6-419e-a4bd-e8ce10c56575/nationwidechildrens.org_clinical.TCGA-DU-7292.xml	8a3c375a0b61968ccbd6cac078d364cb	53308	validated
3d6ce064-9066-47fb-92b5-68ab0aee8b1c	3d6ce064-9066-47fb-92b5-68ab0aee8b1c/nationwidechildrens.org_clinical.TCGA-FG-6692.xml	97bf072761d28017a5cb4b4a34ea5576	49615	validated
3eb49bfc-dc39-4d04-b0ef-b54801e1c1cb	3eb49bfc-dc39-4d04-b0ef-b54801e1c1cb/nationwidechildrens.org_clinical.TCGA-E1-5305.xml	805b73cc11595a2c347cccaf305338ce	98852	validated
3feec68a-7b38-429f-a741-c3fadc695104	3feec68a-7b38-429f-a741-c3fadc695104/nationwidechildrens.org_clinical.TCGA-VM-A8CD.xml	aa06a0ba6c4d1f68218cf3efa0105b41	35581	validated
4004d605-7c68-402f-ab49-2b06159adc3d	4004d605-7c68-402f-ab49-2b06159adc3d/nationwidechildrens.org_clinical.TCGA-CS-5397.xml	0d9967683e0fc9a023b7d21e575fe338	42003	validated
406cff2d-747d-4a37-8f26-439c4b49d018	406cff2d-747d-4a37-8f26-439c4b49d018/nationwidechildrens.org_clinical.TCGA-DU-6397.xml	418cf44111e25205023984154321f486	47021	validated
40a9e81a-bdaf-429b-8cf9-9550f60debae	40a9e81a-bdaf-429b-8cf9-9550f60debae/nationwidechildrens.org_clinical.TCGA-E1-5303.xml	fa3b91674ab56292ba497e174ee8bfea	54789	validated
41026869-2fa4-4ef1-bd03-e94432e4e279	41026869-2fa4-4ef1-bd03-e94432e4e279/nationwidechildrens.org_clinical.TCGA-HT-7610.xml	93e8358d35ce7c1556f4873e489b20ea	31116	validated
419478fa-6163-4bb3-9ebf-f411e08e140f	419478fa-6163-4bb3-9ebf-f411e08e140f/nationwidechildrens.org_clinical.TCGA-S9-A6U1.xml	5a34a3c3c68a90fb395e5b137b2b7830	45166	validated
41eb1d6e-ceee-4a82-8ecf-a50692e9aab0	41eb1d6e-ceee-4a82-8ecf-a50692e9aab0/nationwidechildrens.org_clinical.TCGA-HT-7483.xml	d19ea0a12f3a555617c50c79eab91fbb	41209	validated
4282e995-e6c3-4b95-a0b6-bc4a6400b988	4282e995-e6c3-4b95-a0b6-bc4a6400b988/nationwidechildrens.org_clinical.TCGA-S9-A6TY.xml	c3f10a70354e3b29b6d31ddcb897d1de	45122	validated
43290d14-6de5-430d-955a-89c79ff038ff	43290d14-6de5-430d-955a-89c79ff038ff/nationwidechildrens.org_clinical.TCGA-DU-6399.xml	be29ee746477302a3a58c6436d935827	35686	validated
43a84f91-e441-4159-89ff-a8ea408a2d84	43a84f91-e441-4159-89ff-a8ea408a2d84/nationwidechildrens.org_clinical.TCGA-E1-A7YW.xml	bf844a908cb15e1132887211b9068a4d	81841	validated
43bd9a11-eaf8-48bb-aa7f-a7adfe5e7fcb	43bd9a11-eaf8-48bb-aa7f-a7adfe5e7fcb/nationwidechildrens.org_clinical.TCGA-HT-7608.xml	2840516d50d3c22eeea05ab9f962f6a6	30973	validated
43d396c1-e622-4edb-897e-775fac1bedfd	43d396c1-e622-4edb-897e-775fac1bedfd/nationwidechildrens.org_clinical.TCGA-S9-A7R1.xml	79f740e8ba23fa4246e8ce77fbac88f1	46697	validated
4482d8de-4c74-4efe-a0ec-9c0d64fddd11	4482d8de-4c74-4efe-a0ec-9c0d64fddd11/nationwidechildrens.org_clinical.TCGA-WY-A85A.xml	8191c3190f8282ce82bbf05c43d58a10	23049	validated
44b4e52f-6fe0-4bdf-9a91-cc4528082789	44b4e52f-6fe0-4bdf-9a91-cc4528082789/nationwidechildrens.org_clinical.TCGA-TQ-A7RH.xml	bddfd620602adbad2316901552fae65c	30982	validated
44f5422a-c9f4-4a7c-9cfa-76abb6322ae0	44f5422a-c9f4-4a7c-9cfa-76abb6322ae0/nationwidechildrens.org_clinical.TCGA-DH-5140.xml	c995682bcf443c8671744c4690c67eb0	60715	validated
450b554e-36a4-4e9a-a95d-c8cc11df30cf	450b554e-36a4-4e9a-a95d-c8cc11df30cf/nationwidechildrens.org_clinical.TCGA-DU-6403.xml	a5bf43a8d8c46e4768636d3800e9c758	54142	validated
4540d7f1-ddef-4946-8980-4f411128fef3	4540d7f1-ddef-4946-8980-4f411128fef3/nationwidechildrens.org_clinical.TCGA-FG-A4MW.xml	0ebde06752275498f04ae209a8083568	53606	validated
461bf58b-ce7f-4d7c-9e40-1ff9d1f30b56	461bf58b-ce7f-4d7c-9e40-1ff9d1f30b56/nationwidechildrens.org_clinical.TCGA-CS-4944.xml	2ddc394f472cdfbe657804bfbd9140f1	43159	validated
47421570-4806-4cc7-a61a-5208c8d3285c	47421570-4806-4cc7-a61a-5208c8d3285c/nationwidechildrens.org_clinical.TCGA-HW-A5KL.xml	89f5ee1328318688d9f20eddd4f26fe4	54739	validated
47851300-16da-4226-a72d-2a95fe18f5e5	47851300-16da-4226-a72d-2a95fe18f5e5/nationwidechildrens.org_clinical.TCGA-FN-7833.xml	cb1b6f07faece3475be2915d869a2795	40930	validated
482f4abb-6d83-41e9-835c-3791e8a69502	482f4abb-6d83-41e9-835c-3791e8a69502/nationwidechildrens.org_clinical.TCGA-HT-7479.xml	58140bdddd31ac1f7fa3b3ade2d18900	51702	validated
49306482-f46a-44d6-8e34-070767078250	49306482-f46a-44d6-8e34-070767078250/nationwidechildrens.org_clinical.TCGA-P5-A72X.xml	324a5a7ce31d078e13194389dde680ca	34717	validated
49a162da-df0f-4626-9295-0c211423faeb	49a162da-df0f-4626-9295-0c211423faeb/nationwidechildrens.org_clinical.TCGA-HT-A74L.xml	2251ac5e0b0c182917bc723337693aab	31003	validated
49a4b37c-a6d0-4794-bf47-c59b6b2de713	49a4b37c-a6d0-4794-bf47-c59b6b2de713/nationwidechildrens.org_clinical.TCGA-DU-8161.xml	4e0eed9c02592ee63e0fe59c10055513	63587	validated
49d2c379-e8af-4141-ba88-65d9d0ef42c1	49d2c379-e8af-4141-ba88-65d9d0ef42c1/nationwidechildrens.org_clinical.TCGA-QH-A6XA.xml	ebe859cf29c660191591085834cfc0f2	31031	validated
49ebcdda-bcab-45ca-bcaa-936088ed1de8	49ebcdda-bcab-45ca-bcaa-936088ed1de8/nationwidechildrens.org_clinical.TCGA-HT-7468.xml	3a209f5ff5a4fb1dd02ad7e4653844f3	37530	validated
4a16d817-a8d1-47ca-9fef-e6799907ad2a	4a16d817-a8d1-47ca-9fef-e6799907ad2a/nationwidechildrens.org_clinical.TCGA-CS-4941.xml	4063f604b0be6af659cc82c46d671700	47205	validated
4a835975-7813-4aa7-a452-cbe356ef4bff	4a835975-7813-4aa7-a452-cbe356ef4bff/nationwidechildrens.org_clinical.TCGA-E1-5318.xml	fad72e8ec61294674931d5e4a3de8f2b	123827	validated
4a9aefcd-48d1-4c7b-835e-8089d32d3537	4a9aefcd-48d1-4c7b-835e-8089d32d3537/nationwidechildrens.org_clinical.TCGA-S9-A7IQ.xml	389b802ea54d6620af1d46c1f8110fb7	31294	validated
4acd150e-f41f-4aa1-9e44-8ac0714ef2ed	4acd150e-f41f-4aa1-9e44-8ac0714ef2ed/nationwidechildrens.org_clinical.TCGA-S9-A89V.xml	9fe66dde91349f8facca39bbb65a7576	47779	validated
4b5ed70a-4f15-498f-ad03-d20d5879caf0	4b5ed70a-4f15-498f-ad03-d20d5879caf0/nationwidechildrens.org_clinical.TCGA-DU-6400.xml	d18e52b9cbbe2e4784ceeab2844ae25c	30466	validated
4c5ee980-e398-4529-96b4-1cd1027ff92a	4c5ee980-e398-4529-96b4-1cd1027ff92a/nationwidechildrens.org_clinical.TCGA-E1-A7YE.xml	044390d1fe193959ecc7290f743b54f1	121577	validated
4ca2fa26-f13c-4f24-b860-e2829fbc1c9e	4ca2fa26-f13c-4f24-b860-e2829fbc1c9e/nationwidechildrens.org_clinical.TCGA-FG-A710.xml	bd75ab37cb8da5d46ec166ace7e197a8	36745	validated
4ca81d9e-6ff8-4915-b461-8456adfbb087	4ca81d9e-6ff8-4915-b461-8456adfbb087/nationwidechildrens.org_clinical.TCGA-HT-8563.xml	abf7464e94157123a30c560859c9ac38	30825	validated
4e7af2ae-3e83-48cd-8158-389445e1fe84	4e7af2ae-3e83-48cd-8158-389445e1fe84/nationwidechildrens.org_clinical.TCGA-DH-A66F.xml	dd2207f8611a777264cdf3883c06c015	39153	validated
4eb3aa79-6d65-487f-abf6-e7507e7ca223	4eb3aa79-6d65-487f-abf6-e7507e7ca223/nationwidechildrens.org_omf.TCGA-DU-7300.xml	dd6a8436100ce79ce34bc306cf875e40	10657	validated
4ee0f9a9-30a1-4812-bfbd-ecc18f9c5595	4ee0f9a9-30a1-4812-bfbd-ecc18f9c5595/nationwidechildrens.org_clinical.TCGA-TQ-A7RU.xml	79bc8ad199101f5e1f7304ca4e8a68d3	31296	validated
4f17d480-0223-4f88-877c-89ff1183547e	4f17d480-0223-4f88-877c-89ff1183547e/nationwidechildrens.org_clinical.TCGA-HT-7616.xml	fef9f8c56b88c022ddf1dede5119d950	30870	validated
4f90699e-d9af-4ea6-a1af-4e3ebae5aab6	4f90699e-d9af-4ea6-a1af-4e3ebae5aab6/nationwidechildrens.org_clinical.TCGA-FG-8187.xml	32ba5858d24964bdfa909d86bc41c38f	30407	validated
4fbe799c-166b-41c7-b05c-52edc2486a95	4fbe799c-166b-41c7-b05c-52edc2486a95/nationwidechildrens.org_clinical.TCGA-HT-8113.xml	53814247ddec2e1926b98827ca318ea1	47459	validated
4fc6889c-b2a2-4d2e-b19e-520f39f942a5	4fc6889c-b2a2-4d2e-b19e-520f39f942a5/nationwidechildrens.org_clinical.TCGA-TM-A84Q.xml	70f5d069bf1c781972f0e3ee1daed9ff	36338	validated
500277db-e735-491d-9128-195630c20437	500277db-e735-491d-9128-195630c20437/nationwidechildrens.org_clinical.TCGA-DU-7304.xml	97635d799f48d1e21012725194f10bc3	61263	validated
50990047-7c70-4512-93fa-76e8fea49aff	50990047-7c70-4512-93fa-76e8fea49aff/nationwidechildrens.org_clinical.TCGA-HT-A74J.xml	3d53ca32485fe680f77be0abe69e5af0	22650	validated
50d5179c-40d3-4d03-8a43-e8df2c80d4d2	50d5179c-40d3-4d03-8a43-e8df2c80d4d2/nationwidechildrens.org_clinical.TCGA-DU-7306.xml	69676d31ac13e2ea3e79edd8ffa3fb74	54645	validated
51035805-1f96-452b-bfde-9f917e2604e1	51035805-1f96-452b-bfde-9f917e2604e1/nationwidechildrens.org_clinical.TCGA-HT-7677.xml	a38840bd5f8bb0a27c6fd4da38c451d8	48311	validated
5183cadb-b5ef-43af-a878-05c475affd3d	5183cadb-b5ef-43af-a878-05c475affd3d/nationwidechildrens.org_clinical.TCGA-HT-7470.xml	fd71b41114eeb3f4ff9ceec1bf2bb46f	50354	validated
51d8bdf1-fb7e-405a-ab0c-75499c2df853	51d8bdf1-fb7e-405a-ab0c-75499c2df853/nationwidechildrens.org_clinical.TCGA-DB-5275.xml	f82e1e05889d13c90879ed53d7ed3ed0	55886	validated
52382778-ee67-483d-a039-be0f6e430969	52382778-ee67-483d-a039-be0f6e430969/nationwidechildrens.org_clinical.TCGA-E1-A7YK.xml	2430b5b6cb0a27102afe2f08f81a42fd	46877	validated
52a5bc21-6cfe-41a5-9d30-69b668d38c03	52a5bc21-6cfe-41a5-9d30-69b668d38c03/nationwidechildrens.org_clinical.TCGA-HT-7880.xml	2b57ecc01a57f2d7f519718c197f69d5	30758	validated
52f783a7-2907-469b-9cbc-28b0b4925991	52f783a7-2907-469b-9cbc-28b0b4925991/nationwidechildrens.org_clinical.TCGA-FG-7643.xml	4185bdcd5d713e1d94f2f632d7496379	39528	validated
546bf634-6699-467e-ac6e-d5a232b91494	546bf634-6699-467e-ac6e-d5a232b91494/nationwidechildrens.org_clinical.TCGA-FG-7638.xml	52f7f0cd5a4a10e335c6a3547b8b8a49	53969	validated
54ea6fab-5b3f-4220-b3f7-a327750c23d6	54ea6fab-5b3f-4220-b3f7-a327750c23d6/nationwidechildrens.org_clinical.TCGA-HT-7620.xml	4bdccf15c738adc162dd605e2965d59e	60664	validated
559ed692-d60d-43f9-b06d-df0794dbfb40	559ed692-d60d-43f9-b06d-df0794dbfb40/nationwidechildrens.org_clinical.TCGA-HT-A61A.xml	4008df8ed08b0b059fecd470a7c588ce	33237	validated
56c12b5f-ec1f-4c0e-bc38-0a5f06337b4e	56c12b5f-ec1f-4c0e-bc38-0a5f06337b4e/nationwidechildrens.org_clinical.TCGA-DU-6393.xml	3f757d1bb0cbdac4cc7871a0cca063bf	41146	validated
56c385ca-e904-4094-b1ab-154ac82423e4	56c385ca-e904-4094-b1ab-154ac82423e4/nationwidechildrens.org_clinical.TCGA-HT-8109.xml	6c4fb46067e09fab17c736233b18511c	30533	validated
5729fd63-3bec-486e-bc28-81102e0629e7	5729fd63-3bec-486e-bc28-81102e0629e7/nationwidechildrens.org_clinical.TCGA-P5-A781.xml	3be9377ac827c30253023275c8469c6d	34952	validated
57995aa2-be83-4afc-b5e7-d17f9c198d3b	57995aa2-be83-4afc-b5e7-d17f9c198d3b/nationwidechildrens.org_clinical.TCGA-HT-7603.xml	2f3e33ce4b4d56716a4a1ad394b60353	35740	validated
5799e8b1-4fd2-4aad-b7a0-67387994918b	5799e8b1-4fd2-4aad-b7a0-67387994918b/nationwidechildrens.org_clinical.TCGA-HT-A617.xml	b41b35e51dcb14f3ed4253d6c65815d7	30813	validated
588a4480-85e5-4cdb-a690-be7799ffceab	588a4480-85e5-4cdb-a690-be7799ffceab/nationwidechildrens.org_clinical.TCGA-IK-8125.xml	188bb16fa1021753063158d506f7d0a5	55389	validated
58a657fb-d21a-48e9-9640-9f2e1432532d	58a657fb-d21a-48e9-9640-9f2e1432532d/nationwidechildrens.org_clinical.TCGA-DB-A4X9.xml	9f770dee2fbeee8525e27046c4139769	31370	validated
58bbdb8c-a43a-4167-bd49-12a2dc0d3e73	58bbdb8c-a43a-4167-bd49-12a2dc0d3e73/nationwidechildrens.org_clinical.TCGA-CS-6665.xml	c16889fa25ea95e2ae2ede7873703cf3	49918	validated
59920f68-e930-4048-9c1f-017c058ad75e	59920f68-e930-4048-9c1f-017c058ad75e/nationwidechildrens.org_clinical.TCGA-HT-A616.xml	74959cdb3d35dec257cbaa8e304b4c2d	30418	validated
59bd51ef-0b8b-4d23-959f-b01a642847f4	59bd51ef-0b8b-4d23-959f-b01a642847f4/nationwidechildrens.org_clinical.TCGA-DU-A7TD.xml	e45f866e14710fd26009a5a20dcde27b	39413	validated
5ab62312-a26a-4195-b563-40ce6a56670d	5ab62312-a26a-4195-b563-40ce6a56670d/nationwidechildrens.org_clinical.TCGA-FG-5962.xml	1fd3f6242ad90957b4feb9cda0f6b5d7	64861	validated
5c2fed8d-cb21-4c03-bf28-9a8e61a0f948	5c2fed8d-cb21-4c03-bf28-9a8e61a0f948/nationwidechildrens.org_clinical.TCGA-DU-A7TC.xml	9bdfc973eea6336b2e446f848806246a	30888	validated
5c8830d6-6956-4f28-ada0-2c0217451655	5c8830d6-6956-4f28-ada0-2c0217451655/nationwidechildrens.org_clinical.TCGA-HT-A618.xml	6604ddcd456730b0ceb679ad63148ada	41293	validated
5d1a9849-6618-4188-9d79-51ae5391b8b8	5d1a9849-6618-4188-9d79-51ae5391b8b8/nationwidechildrens.org_clinical.TCGA-HW-7486.xml	b6e8ed13a5ba4da323b67ab9027a40c6	60530	validated
5dfad22e-6871-4c47-aa89-98f5691d5553	5dfad22e-6871-4c47-aa89-98f5691d5553/nationwidechildrens.org_omf.TCGA-DH-5141.xml	585e86fd7ff0e8134e0d15fcc38f507e	11146	validated
5dfd0f27-da24-4558-8951-040cfdbf542a	5dfd0f27-da24-4558-8951-040cfdbf542a/nationwidechildrens.org_clinical.TCGA-HT-7686.xml	6aa211ac5e87f8bc022ffada055390cf	48525	validated
5e34fc0e-9551-4c21-b025-3a3cda78cb57	5e34fc0e-9551-4c21-b025-3a3cda78cb57/nationwidechildrens.org_clinical.TCGA-CS-5390.xml	6da291f7059327f275774dab57349fe1	49635	validated
61ad17a7-6358-4242-8f86-5d4855808194	61ad17a7-6358-4242-8f86-5d4855808194/nationwidechildrens.org_clinical.TCGA-HW-A5KM.xml	f5ce0ee60ac82cd1c876c0a1baab482f	30531	validated
62266c58-2373-492c-8db0-fbbde2420ee6	62266c58-2373-492c-8db0-fbbde2420ee6/nationwidechildrens.org_clinical.TCGA-QH-A65S.xml	f3dbd73b643a9a288b750fe8348a56d6	31278	validated
62c918b6-03be-4cbd-921c-71a163bf6633	62c918b6-03be-4cbd-921c-71a163bf6633/nationwidechildrens.org_clinical.TCGA-E1-A7YV.xml	791f19af14c5c724615ffdd3416f9f62	127550	validated
62f04a67-dfdb-48ea-a986-1014c1db416c	62f04a67-dfdb-48ea-a986-1014c1db416c/nationwidechildrens.org_clinical.TCGA-HT-7475.xml	b3d2f604f11b3c4f13fd8c8eb3bad1c2	54943	validated
63375756-22da-4449-bcb4-b483a7b76cff	63375756-22da-4449-bcb4-b483a7b76cff/nationwidechildrens.org_clinical.TCGA-HT-7467.xml	725f1f89179a18e9ade32595cb0b20f5	30821	validated
64a17d37-e728-4ea0-8504-2abc87830295	64a17d37-e728-4ea0-8504-2abc87830295/nationwidechildrens.org_clinical.TCGA-TM-A84I.xml	256ee0db60825c918e0b352e2110e57c	35937	validated
64a66347-0d51-4edc-841d-f4e6ddf3af8e	64a66347-0d51-4edc-841d-f4e6ddf3af8e/nationwidechildrens.org_clinical.TCGA-FG-8182.xml	b6dc8034311e96096e858680116afeae	30690	validated
64febade-5c47-4dc0-82a3-c37a3030e835	64febade-5c47-4dc0-82a3-c37a3030e835/nationwidechildrens.org_clinical.TCGA-TM-A7C5.xml	5606752692a05eca694b2e6eb4be7e57	36032	validated
651b08b6-9e6c-4dc2-91aa-e2f32e3f915d	651b08b6-9e6c-4dc2-91aa-e2f32e3f915d/nationwidechildrens.org_clinical.TCGA-S9-A6WQ.xml	0244b0cf1073f8b9df64bcb36479c4d7	31276	validated
654e0368-070c-4dcb-a4e2-c8f15041b981	654e0368-070c-4dcb-a4e2-c8f15041b981/nationwidechildrens.org_clinical.TCGA-DU-5872.xml	7be3063133e839f177c735eb580cfd67	60968	validated
65e1183f-e9c3-45d2-9fe3-7bbfe378c324	65e1183f-e9c3-45d2-9fe3-7bbfe378c324/nationwidechildrens.org_clinical.TCGA-E1-5311.xml	305f125a18d35c3a9d64c507e5d4e124	86290	validated
66065066-2547-4e3f-89c3-283790e89b1c	66065066-2547-4e3f-89c3-283790e89b1c/nationwidechildrens.org_clinical.TCGA-DU-A76O.xml	ebfc42b9ea8e3f941229d7cafb9d2533	47225	validated
6625e57f-47f3-4dbf-a890-20675f9529b8	6625e57f-47f3-4dbf-a890-20675f9529b8/nationwidechildrens.org_clinical.TCGA-HT-8107.xml	6ea4813b4d6eac5a08a045a66acbd483	30868	validated
663875c6-8d2b-4534-a504-e6160ab4bbf4	663875c6-8d2b-4534-a504-e6160ab4bbf4/nationwidechildrens.org_clinical.TCGA-FG-8181.xml	bfea94256c9a7c2a75a5bf4694862eaa	48794	validated
6670dea2-4cef-4136-82b4-568c203fc8e2	6670dea2-4cef-4136-82b4-568c203fc8e2/nationwidechildrens.org_clinical.TCGA-VM-A8CH.xml	d7b174329279cecc158186cce655b183	31001	validated
671fa100-90ab-4dd7-855a-cb03d4dfca3c	671fa100-90ab-4dd7-855a-cb03d4dfca3c/nationwidechildrens.org_clinical.TCGA-FG-7636.xml	80ab17a3b1cbb52b6c87f7af2bfffa2a	42207	validated
673e7a4b-ea88-4f34-b252-5deb4c5642c4	673e7a4b-ea88-4f34-b252-5deb4c5642c4/nationwidechildrens.org_clinical.TCGA-QH-A6X3.xml	bc644343ab36d7dc7a6a774d78ce1bf2	31181	validated
687d1a97-a204-40ef-b473-e7fbdd2d9d34	687d1a97-a204-40ef-b473-e7fbdd2d9d34/nationwidechildrens.org_clinical.TCGA-CS-5395.xml	014b4e2fd1b5981c9cf680ea823a72b7	48249	validated
68e55a1f-0252-4b59-8e17-e91d2b41a946	68e55a1f-0252-4b59-8e17-e91d2b41a946/nationwidechildrens.org_clinical.TCGA-DB-5276.xml	19054c7a7359bf32e29c4263ef06b604	60649	validated
690c080b-afa0-466f-972f-50603caec66e	690c080b-afa0-466f-972f-50603caec66e/nationwidechildrens.org_clinical.TCGA-E1-A7YU.xml	45cb0d690aa07f4cf76d9b2ed9e77a6f	28446	validated
69fcdccf-54ca-44fe-96d9-b1fdd380f830	69fcdccf-54ca-44fe-96d9-b1fdd380f830/nationwidechildrens.org_clinical.TCGA-DU-5871.xml	8b03995ed25df9aad1e82928a6c593eb	48395	validated
6a2fb7fc-a324-4016-816d-7b6904fdb2df	6a2fb7fc-a324-4016-816d-7b6904fdb2df/nationwidechildrens.org_omf.TCGA-DH-A66B.xml	ea983caf2ff1ee3a49fb7f59d16d9638	11148	validated
6aaee6fe-81e6-4482-b173-5387933947d1	6aaee6fe-81e6-4482-b173-5387933947d1/nationwidechildrens.org_clinical.TCGA-E1-A7Z6.xml	c97347d4aec94aa8143f88c1e53c4012	62133	validated
6b2aadb8-ccaf-4873-9387-3da0db6d4523	6b2aadb8-ccaf-4873-9387-3da0db6d4523/nationwidechildrens.org_clinical.TCGA-DU-6401.xml	eedbd03c1346e354b58de7b52bf017fd	54743	validated
6b654395-236f-4be9-a8b7-3a1e3ef29aef	6b654395-236f-4be9-a8b7-3a1e3ef29aef/nationwidechildrens.org_clinical.TCGA-DH-5144.xml	40ec9d2ed37a9c4daf82b4ad98ac1d44	43990	validated
6bf2138a-57b6-49e0-86e5-05f8b6bee90b	6bf2138a-57b6-49e0-86e5-05f8b6bee90b/nationwidechildrens.org_clinical.TCGA-WY-A858.xml	5160cb0c228f408ef208465234ca821d	23056	validated
6c04f556-ccbd-4b4a-85e9-29276e2c8c3e	6c04f556-ccbd-4b4a-85e9-29276e2c8c3e/nationwidechildrens.org_clinical.TCGA-DB-A64U.xml	3f159b83a19a29ac6cdb2b57ac71f9bb	31019	validated
6c1e0454-2d62-4b03-9c6e-a39e54a91f2a	6c1e0454-2d62-4b03-9c6e-a39e54a91f2a/nationwidechildrens.org_clinical.TCGA-FG-8191.xml	920cf2a7a2d96303cda81b9f5330d974	55058	validated
6c7b83bd-96ad-4c6d-ab92-7f965736d1ac	6c7b83bd-96ad-4c6d-ab92-7f965736d1ac/nationwidechildrens.org_clinical.TCGA-TQ-A7RK.xml	126d4a52b4a6026ee9aeec26a81098b6	31695	validated
6d7ead47-0dc3-4bc6-811d-3b48f948a23f	6d7ead47-0dc3-4bc6-811d-3b48f948a23f/nationwidechildrens.org_clinical.TCGA-HT-7472.xml	e15aeefb0c630d3f19937131f8f03955	30842	validated
6dd71316-5499-47d3-b6f0-8d6cd6c0d7f2	6dd71316-5499-47d3-b6f0-8d6cd6c0d7f2/nationwidechildrens.org_clinical.TCGA-DB-5277.xml	c46969accb314831fde45814c3c1e90f	59495	validated
6e3c1204-92a7-4311-b30e-2ca2b5b1697d	6e3c1204-92a7-4311-b30e-2ca2b5b1697d/nationwidechildrens.org_clinical.TCGA-VV-A829.xml	9f19f10f8a7806e883341036406bb71d	41526	validated
6e6c7c3c-c32a-480f-9578-0ae0ed954616	6e6c7c3c-c32a-480f-9578-0ae0ed954616/nationwidechildrens.org_clinical.TCGA-DH-A7UV.xml	1c16e7bae75a615b64df5cf869d4f471	41583	validated
6f7d118d-ecce-499c-b068-465c4b72094b	6f7d118d-ecce-499c-b068-465c4b72094b/nationwidechildrens.org_clinical.TCGA-HW-8319.xml	a86d91222e7733083ed3159685f9f5b0	80305	validated
6fb8cfee-5d52-480a-87b1-079df22de8fd	6fb8cfee-5d52-480a-87b1-079df22de8fd/nationwidechildrens.org_clinical.TCGA-WY-A85C.xml	f6ae65144b207fd5dc7e0186af7a9a8b	31405	validated
6fe9a424-f636-4da8-bc66-31e9a5f6c671	6fe9a424-f636-4da8-bc66-31e9a5f6c671/nationwidechildrens.org_clinical.TCGA-P5-A5EW.xml	f614531d074b358e3db1ab4c95a59dc4	30621	validated
709d858b-189b-4d74-9b57-03d949e5da20	709d858b-189b-4d74-9b57-03d949e5da20/nationwidechildrens.org_clinical.TCGA-DB-A75O.xml	b890abe47a00088aa2ac212bfaf55fba	30731	validated
70a4613f-71e7-42db-9820-daf5dfde9f32	70a4613f-71e7-42db-9820-daf5dfde9f32/nationwidechildrens.org_clinical.TCGA-DU-A7TA.xml	947b59e6dc3b1cd3de4be24878804048	47622	validated
71c5e764-cd1e-4731-9a20-fc1cff19eb42	71c5e764-cd1e-4731-9a20-fc1cff19eb42/nationwidechildrens.org_omf.TCGA-CS-6670.xml	f7f9fabb571017cf9e56f082436af837	11116	validated
72a33feb-c115-40e6-94a9-06369a2ea244	72a33feb-c115-40e6-94a9-06369a2ea244/nationwidechildrens.org_clinical.TCGA-E1-A7Z4.xml	288edd18e3658e0d8f702e5c8efcd872	174252	validated
7351eee2-f512-4eac-a933-7c1dcce79e6a	7351eee2-f512-4eac-a933-7c1dcce79e6a/nationwidechildrens.org_clinical.TCGA-S9-A6TV.xml	51cb5722fcc42424f016ad0463317516	41686	validated
735cd7f4-11cf-4eb5-9bb3-69883131c519	735cd7f4-11cf-4eb5-9bb3-69883131c519/nationwidechildrens.org_clinical.TCGA-HW-7495.xml	d9e946152078fcc40dbac4617846feec	38162	validated
73788291-6100-4d47-a63e-529956cdb8e2	73788291-6100-4d47-a63e-529956cdb8e2/nationwidechildrens.org_clinical.TCGA-HT-7481.xml	e1b316a5fe29355271a8b9cd5c22ae64	44476	validated
73b315cb-ea3e-4b0c-b5cb-b6b4f8f172ed	73b315cb-ea3e-4b0c-b5cb-b6b4f8f172ed/nationwidechildrens.org_clinical.TCGA-E1-A7YQ.xml	84912b638be1d1937d035c0464491f54	53678	validated
745bc0bb-5d52-4cc7-91c0-d808d54a37d4	745bc0bb-5d52-4cc7-91c0-d808d54a37d4/nationwidechildrens.org_omf.TCGA-CS-6665.xml	71d1f551a9f4861fb9b3c798ba325b92	10621	validated
75b9c352-ffd2-4262-ae7f-cc43ea08dd6b	75b9c352-ffd2-4262-ae7f-cc43ea08dd6b/nationwidechildrens.org_clinical.TCGA-DB-A64P.xml	db7a283614721de68d61e5c1f5c7d186	36892	validated
75e17dce-27a8-48ad-8206-5d1c7ee4fa36	75e17dce-27a8-48ad-8206-5d1c7ee4fa36/nationwidechildrens.org_clinical.TCGA-HT-7684.xml	1c699c5577dce1252210078aa5893699	30917	validated
76d24ff6-3df6-4bee-b67c-bc37e156db6e	76d24ff6-3df6-4bee-b67c-bc37e156db6e/nationwidechildrens.org_clinical.TCGA-TQ-A7RR.xml	b8578bea7eaa7672bea3647b3130d9ac	31304	validated
